recherche,ad_id,page_id,page_name,debut,fin,plateformes,texte,titres,url_apercu,releve_le
page:241909355834576,1988951658714169,241909355834576,Foie Gras du Périgord,2026-02-02,2026-02-05,instagram,"☀️ Un plat bien coloré, qui rappelle un peu le soleil au cœur de l’hiver…

Du Confit de canard du Périgord, de la purée de carottes, quelques fruits secs ou fruits confits : une assiette lumineuse et chaleureuse. 🦆",,https://www.facebook.com/ads/archive/render_ad/?id=1988951658714169&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,1605393744110403,241909355834576,Foie Gras du Périgord,2026-02-02,2026-02-06,facebook,"☀️ Un plat bien coloré, qui rappelle un peu le soleil au cœur de l’hiver…

Du Confit de canard du Périgord, de la purée de carottes, quelques fruits secs ou fruits confits : une assiette lumineuse et chaleureuse. 🦆",,https://www.facebook.com/ads/archive/render_ad/?id=1605393744110403&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,1186821573565292,241909355834576,Foie Gras du Périgord,2026-01-23,2026-01-24,instagram,"Et si on commençait l’année tout en finesse ?

Le Confit de canard du Périgord révèle une autre facette : accompagné de légumes d’hiver rôtis — navets, choux de Bruxelles, panais — il compose une assiette savoureuse, sans excès.

Une façon simple et gourmande de savourer le canard du Périgord, tout en légèreté, au cœur de l’hiver.",,https://www.facebook.com/ads/archive/render_ad/?id=1186821573565292&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,910393484763858,241909355834576,Foie Gras du Périgord,2026-01-23,2026-01-26,facebook,"Et si on commençait l’année tout en finesse ?

Le Confit de canard du Périgord révèle une autre facette : accompagné de légumes d’hiver rôtis — navets, choux de Bruxelles, panais — il compose une assiette savoureuse, sans excès.

Une façon simple et gourmande de savourer le canard du Périgord, tout en légèreté, au cœur de l’hiver.",,https://www.facebook.com/ads/archive/render_ad/?id=910393484763858&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,1594621271677330,241909355834576,Foie Gras du Périgord,2026-01-16,2026-01-19,instagram,"❄️ Quand le froid s’installe, on aime se retrouver autour de recettes qui réchauffent.
 On a préparé de petites brochettes de pommes de terre fondantes et de Magret séché du Périgord, à tremper doucement dans un fromage coulant… Un moment gourmand et convivial à partager.",,https://www.facebook.com/ads/archive/render_ad/?id=1594621271677330&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,1803627757015143,241909355834576,Foie Gras du Périgord,2026-01-16,2026-01-21,facebook,"❄️ Quand le froid s’installe, on aime se retrouver autour de recettes qui réchauffent.
 On a préparé de petites brochettes de pommes de terre fondantes et de Magret séché du Périgord, à tremper doucement dans un fromage coulant… Un moment gourmand et convivial à partager.",,https://www.facebook.com/ads/archive/render_ad/?id=1803627757015143&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,1364556714929817,241909355834576,Foie Gras du Périgord,2026-01-12,2026-01-15,instagram,"🥂✨ En 2026, plus que jamais, nous avons à cœur de partager avec vous ce que le Périgord a de plus précieux : des produits d’exception, des savoir-faire authentiques et la chaleur de nos tables gourmandes.

Toute l’équipe de l’Association Foie gras du Périgord vous adresse ses vœux les plus chaleureux : que cette nouvelle année soit riche en émotions sincères, en partages savoureux et en plaisirs simples autour de belles assiettes.

🦆 Bonne année 2026 à tous !",,https://www.facebook.com/ads/archive/render_ad/?id=1364556714929817&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,851185791073743,241909355834576,Foie Gras du Périgord,2026-01-12,2026-01-17,facebook,"🥂✨ En 2026, plus que jamais, nous avons à cœur de partager avec vous ce que le Périgord a de plus précieux : des produits d’exception, des savoir-faire authentiques et la chaleur de nos tables gourmandes.

Toute l’équipe de l’Association Foie gras du Périgord vous adresse ses vœux les plus chaleureux : que cette nouvelle année soit riche en émotions sincères, en partages savoureux et en plaisirs simples autour de belles assiettes.

🦆 Bonne année 2026 à tous !",,https://www.facebook.com/ads/archive/render_ad/?id=851185791073743&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,1287856123383913,241909355834576,Foie Gras du Périgord,2025-12-29,2026-01-01,instagram,"C’est une bouchée qui raconte une histoire.
Le crémeux du topinambour, la tendreté des légumes anciens, le croustillant d’une tuile maison… et au centre, une tranche de Foie gras du Périgord, poêlée à la perfection. 🦆

On y retrouve tout ce qu’on aime pendant les Fêtes :
du réconfort, du raffinement, du contraste, et une vraie profondeur de goût.

Un plat tout en nuances, pour les amateurs de gastronomie et les amoureux du terroir. 💛

👉Recette à retrouver en vidéo sur notre page ou avec les détails sur notre site : 

https://www.foiegras-perigord.com/fr/les-recettes/foie-gras-poele-du-perigord-topinambours-et-cerfeuil-tubereux",,https://www.facebook.com/ads/archive/render_ad/?id=1287856123383913&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,881216337736140,241909355834576,Foie Gras du Périgord,2025-12-29,2026-01-02,facebook,"C’est une bouchée qui raconte une histoire.
Le crémeux du topinambour, la tendreté des légumes anciens, le croustillant d’une tuile maison… et au centre, une tranche de Foie gras du Périgord, poêlée à la perfection. 🦆

On y retrouve tout ce qu’on aime pendant les Fêtes :
du réconfort, du raffinement, du contraste, et une vraie profondeur de goût.

Un plat tout en nuances, pour les amateurs de gastronomie et les amoureux du terroir. 💛

👉Recette à retrouver en vidéo sur notre page ou avec les détails sur notre site : 

https://www.foiegras-perigord.com/fr/les-recettes/foie-gras-poele-du-perigord-topinambours-et-cerfeuil-tubereux",,https://www.facebook.com/ads/archive/render_ad/?id=881216337736140&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,852313810984832,241909355834576,Foie Gras du Périgord,2025-12-26,2025-12-30,instagram,"✨ Est-ce qu’il ne nous gâte pas, notre Philippe, avec cette idée de recette ?

Un Foie gras poêlé du Périgord accompagné de topinambours et de cerfeuil tubéreux…

Une assiette élégante, douce et terriblement gourmande, parfaite pour les Fêtes.

👉 Découvrez la recette complète sur notre site: https://www.foiegras-perigord.com/fr/les-recettes/foie-gras-poele-du-perigord-topinambours-et-cerfeuil-tubereux",,https://www.facebook.com/ads/archive/render_ad/?id=852313810984832&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,2026723888121164,241909355834576,Foie Gras du Périgord,2025-12-26,2025-12-31,facebook,,,https://www.facebook.com/ads/archive/render_ad/?id=2026723888121164&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,1433036758403343,241909355834576,Foie Gras du Périgord,2025-12-23,2025-12-26,instagram,"🎄 Préparer ses escalopes de Foie gras du Périgord à l’avance, c’est facile… et malin !

Dans cette vidéo, on vous montre comment bien les choisir, les trancher, les congeler, et les cuire à la perfection, directement à la poêle.

✨ À la clé : des escalopes toujours prêtes, pour sublimer vos repas de Fêtes sans stress.

👉 Des idées de recettes : 

Pomme de terre croustillantes Magret et Foie gras du Périgord poêlé : https://www.foiegras-perigord.com/fr/les-recettes/pomme-de-terre-croustillantes-magret-et-foie-gras-poele

Tartine gourmande du Périgord : https://www.foiegras-perigord.com/fr/les-recettes/tartine-gourmande-du-perigord

Tournedos de magret de canard du Périgord façon Rossini : https://www.foiegras-perigord.com/fr/les-recettes/tournedos-de-magret-de-canard-du-perigord-facon-rossini",,https://www.facebook.com/ads/archive/render_ad/?id=1433036758403343&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,1466259844920327,241909355834576,Foie Gras du Périgord,2025-12-23,2025-12-28,facebook,"🎄 Préparer ses escalopes de Foie gras du Périgord à l’avance, c’est facile… et malin !

Dans cette vidéo, on vous montre comment bien les choisir, les trancher, les congeler, et les cuire à la perfection, directement à la poêle.

✨ À la clé : des escalopes toujours prêtes, pour sublimer vos repas de Fêtes sans stress.

👉 Des idées de recettes : 

Pomme de terre croustillantes Magret et Foie gras du Périgord poêlé : https://www.foiegras-perigord.com/fr/les-recettes/pomme-de-terre-croustillantes-magret-et-foie-gras-poele

Tartine gourmande du Périgord : https://www.foiegras-perigord.com/fr/les-recettes/tartine-gourmande-du-perigord

Tournedos de magret de canard du Périgord façon Rossini : https://www.foiegras-perigord.com/fr/les-recettes/tournedos-de-magret-de-canard-du-perigord-facon-rossini",,https://www.facebook.com/ads/archive/render_ad/?id=1466259844920327&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,942615564757369,241909355834576,Foie Gras du Périgord,2025-12-22,2025-12-25,instagram,"🥚 L’œuf cocotte façon Fête, made in Périgord !

Dans cette recette chaleureuse et gourmande, le Foie gras du Périgord se marie aux cèpes, aux noisettes torréfiées et à une crème de champignons maison, pour sublimer un simple œuf cocotte.

Un plat généreux et raffiné à servir pour vos repas de fête, quand on veut faire plaisir sans y passer des heures. 

👉 Une belle tranche de foie gras, des cèpes sautés à la graisse de canard, une touche d’huile de noisette… et la magie opère.

👉Recette à retrouver en vidéo sur notre page ou avec les détails sur notre site : https://www.foiegras-perigord.com/fr/les-recettes/oeufs-cocotte-aux-cepes-et-foie-gras-du-perigord",,https://www.facebook.com/ads/archive/render_ad/?id=942615564757369&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,2348859608907348,241909355834576,Foie Gras du Périgord,2025-12-22,2025-12-25,instagram,"✨ Une crème de cèpes toute douce, quelques champignons poêlés, un œuf qui reste coulant, et surtout… une belle tranche de Foie gras mi-cuit du Périgord qui fond délicatement à la cuisson.

Le tout relevé d’un filet d’huile de noisette et de noisettes torréfiées pour le croquant.

Un vrai bonheur à partager pendant les Fêtes !

👉 Découvrez la recette complète ici : https://www.foiegras-perigord.com/fr/les-recettes/oeufs-cocotte-aux-cepes-et-foie-gras-du-perigord",,https://www.facebook.com/ads/archive/render_ad/?id=2348859608907348&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,2060918374668051,241909355834576,Foie Gras du Périgord,2025-12-21,2025-12-26,facebook,"🥚 L’œuf cocotte façon Fête, made in Périgord !

Dans cette recette chaleureuse et gourmande, le Foie gras du Périgord se marie aux cèpes, aux noisettes torréfiées et à une crème de champignons maison, pour sublimer un simple œuf cocotte.

Un plat généreux et raffiné à servir pour vos repas de fête, quand on veut faire plaisir sans y passer des heures. 

👉 Une belle tranche de foie gras, des cèpes sautés à la graisse de canard, une touche d’huile de noisette… et la magie opère.

👉Recette à retrouver en vidéo sur notre page ou avec les détails sur notre site : https://www.foiegras-perigord.com/fr/les-recettes/oeufs-cocotte-aux-cepes-et-foie-gras-du-perigord",,https://www.facebook.com/ads/archive/render_ad/?id=2060918374668051&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,1562305331761619,241909355834576,Foie Gras du Périgord,2025-12-21,2025-12-26,facebook,"✨ Une crème de cèpes toute douce, quelques champignons poêlés, un œuf qui reste coulant, et surtout… une belle tranche de Foie gras mi-cuit du Périgord qui fond délicatement à la cuisson.

Le tout relevé d’un filet d’huile de noisette et de noisettes torréfiées pour le croquant.

Un vrai bonheur à partager pendant les Fêtes !

👉 Découvrez la recette complète ici : https://www.foiegras-perigord.com/fr/les-recettes/oeufs-cocotte-aux-cepes-et-foie-gras-du-perigord",,https://www.facebook.com/ads/archive/render_ad/?id=1562305331761619&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,1919455358926162,241909355834576,Foie Gras du Périgord,2025-12-19,2025-12-22,instagram,"Entre chaque couche, un équilibre parfait :
le croustillant des pommes de terre, le fondant du Confit de canard du Périgord, les notes légèrement sucrées des carottes et le parfum du vin blanc sec de Bergerac.

Ce millefeuille salé joue la carte de la gourmandise élégante — une belle idée pour un repas de Fête, sans passer des heures en cuisine.

👉 À dresser à l’emporte-pièce pour un effet “waouh” garanti.

👉 Recette à retrouver en vidéo sur notre page ou avec les détails sur notre site : 

https://www.foiegras-perigord.com/fr/les-recettes/millefeuille-de-confit-de-canard-du-perigord",,https://www.facebook.com/ads/archive/render_ad/?id=1919455358926162&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,1248222477186774,241909355834576,Foie Gras du Périgord,2025-12-19,2026-01-06,facebook,"Entre chaque couche, un équilibre parfait :
le croustillant des pommes de terre, le fondant du Confit de canard du Périgord, les notes légèrement sucrées des carottes et le parfum du vin blanc sec de Bergerac.

Ce millefeuille salé joue la carte de la gourmandise élégante — une belle idée pour un repas de Fête, sans passer des heures en cuisine.

👉 À dresser à l’emporte-pièce pour un effet “waouh” garanti.

👉 Recette à retrouver en vidéo sur notre page ou avec les détails sur notre site : 

https://www.foiegras-perigord.com/fr/les-recettes/millefeuille-de-confit-de-canard-du-perigord",,https://www.facebook.com/ads/archive/render_ad/?id=1248222477186774&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,853473897424464,241909355834576,Foie Gras du Périgord,2025-12-18,2025-12-22,instagram,"Ce millefeuille mêle générosité et élégance, en mettant au cœur du plat l’un des trésors de notre gastronomie : le Confit de Canard du Périgord, lentement mijoté et délicieusement fondant.

Il se marie ici à la douceur des carottes, relevée par la finesse croustillante des pommes de terre, pour créer un jeu de textures irrésistible.

Un plat contrasté, chaleureux, et profondément ancré dans le terroir du Périgord.

✨ Parfait pour illuminer vos plus beaux repas de fête. 🎄

👉 Retrouvez tous les ingrédients et les étapes de cette recette en suivant le lien juste ici :  https://www.foiegras-perigord.com/fr/les-recettes/millefeuille-de-confit-de-canard-du-perigord",,https://www.facebook.com/ads/archive/render_ad/?id=853473897424464&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,1943847929873577,241909355834576,Foie Gras du Périgord,2025-12-18,2025-12-23,facebook,"Ce millefeuille mêle générosité et élégance, en mettant au cœur du plat l’un des trésors de notre gastronomie : le Confit de Canard du Périgord, lentement mijoté et délicieusement fondant.

Il se marie ici à la douceur des carottes, relevée par la finesse croustillante des pommes de terre, pour créer un jeu de textures irrésistible.

Un plat contrasté, chaleureux, et profondément ancré dans le terroir du Périgord.

✨ Parfait pour illuminer vos plus beaux repas de fête. 🎄

👉 Retrouvez tous les ingrédients et les étapes de cette recette en suivant le lien juste ici :  https://www.foiegras-perigord.com/fr/les-recettes/millefeuille-de-confit-de-canard-du-perigord",,https://www.facebook.com/ads/archive/render_ad/?id=1943847929873577&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,25397629216592678,241909355834576,Foie Gras du Périgord,2025-12-14,2025-12-17,instagram,"Magret de Canard du Périgord, purée de carottes au beurre, légumes glacés à la gastrique d’orange 🍊🦆

Des produits du Sud-Ouest, une cuisson soignée, une sauce brillante aux notes sucrées-salées… et voilà une assiette pleine de chaleur pour vos repas de Fêtes.

Le bon goût du Périgord, tout simplement.

La recette à retrouver ici: https://www.foiegras-perigord.com/fr/les-recettes/magret-de-canard-du-perigord-et-sa-gastrique-lorange",,https://www.facebook.com/ads/archive/render_ad/?id=25397629216592678&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,2662781630838630,241909355834576,Foie Gras du Périgord,2025-12-14,2025-12-18,instagram,"Un Magret de Canard du Périgord, une sauce à l’orange maison, des légumes glacés…

Une recette de Fête simple et raffinée pour émerveiller vos invités 🎄🦆

👉 Retrouvez tous les ingrédients et les étapes de cette recette en suivant le lien juste ici : https://www.foiegras-perigord.com/fr/les-recettes/magret-de-canard-du-perigord-et-sa-gastrique-lorange",,https://www.facebook.com/ads/archive/render_ad/?id=2662781630838630&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,1553499615684482,241909355834576,Foie Gras du Périgord,2025-12-14,2026-01-06,facebook,"Magret de Canard du Périgord, purée de carottes au beurre, légumes glacés à la gastrique d’orange 🍊🦆

Des produits du Sud-Ouest, une cuisson soignée, une sauce brillante aux notes sucrées-salées… et voilà une assiette pleine de chaleur pour vos repas de Fêtes.

Le bon goût du Périgord, tout simplement.

La recette à retrouver ici: https://www.foiegras-perigord.com/fr/les-recettes/magret-de-canard-du-perigord-et-sa-gastrique-lorange",,https://www.facebook.com/ads/archive/render_ad/?id=1553499615684482&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,889181823687954,241909355834576,Foie Gras du Périgord,2025-12-14,2026-01-06,facebook,"Un Magret de Canard du Périgord, une sauce à l’orange maison, des légumes glacés…

Une recette de Fête simple et raffinée pour émerveiller vos invités 🎄🦆

👉 Retrouvez tous les ingrédients et les étapes de cette recette en suivant le lien juste ici : https://www.foiegras-perigord.com/fr/les-recettes/magret-de-canard-du-perigord-et-sa-gastrique-lorange",,https://www.facebook.com/ads/archive/render_ad/?id=889181823687954&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,2041600980008962,241909355834576,Foie Gras du Périgord,2025-12-13,2025-12-16,instagram,"Le Foie gras du Périgord, c’est sans doute le plat le plus traditionnel des Fêtes de fin d’année.
Celui que l’on attend tous, celui qui ouvre les repas avec élégance et qui annonce vraiment le début des festivités. ✨

Et si cette année, vous le prépariez vous-même ?

Ce n’est pas aussi compliqué qu’on l’imagine : avec les bons gestes et un produit de qualité, on obtient un foie gras maison savoureux, authentique… et tellement gratifiant à présenter à table.

👉 Retrouvez la vidéo sur notre page pour suivre toutes les étapes et vous lancer !",,https://www.facebook.com/ads/archive/render_ad/?id=2041600980008962&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,1201648815268165,241909355834576,Foie Gras du Périgord,2025-12-13,2025-12-16,facebook | instagram | audience_network | messenger | threads,"Allez, cette année… on le tente !

On vous dévoile tous les petits conseils pour réussir votre Foie gras du Périgord maison, simplement et sans stress.

Vous verrez : avec la méthode du sel, le résultat est bluffant — une texture incroyable, un goût pur… et la fierté de dire “c’est moi qui l’ai fait !”

👉 On vous explique tout dans la vidéo.

Prêts à impressionner tout le monde pour les fêtes ? 🎄✨",,https://www.facebook.com/ads/archive/render_ad/?id=1201648815268165&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,1577093299954994,241909355834576,Foie Gras du Périgord,2025-12-13,2026-01-06,facebook,"Le Foie gras du Périgord, c’est sans doute le plat le plus traditionnel des Fêtes de fin d’année.
Celui que l’on attend tous, celui qui ouvre les repas avec élégance et qui annonce vraiment le début des festivités. ✨

Et si cette année, vous le prépariez vous-même ?

Ce n’est pas aussi compliqué qu’on l’imagine : avec les bons gestes et un produit de qualité, on obtient un foie gras maison savoureux, authentique… et tellement gratifiant à présenter à table.

👉 Retrouvez la vidéo sur notre page pour suivre toutes les étapes et vous lancer !",,https://www.facebook.com/ads/archive/render_ad/?id=1577093299954994&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,825096350339402,241909355834576,Foie Gras du Périgord,2025-12-13,2026-01-06,facebook,"Allez, cette année… on le tente !

On vous dévoile tous les petits conseils pour réussir votre Foie gras du Périgord maison, simplement et sans stress.

Vous verrez : avec la méthode du sel, le résultat est bluffant — une texture incroyable, un goût pur… et la fierté de dire “c’est moi qui l’ai fait !”

👉 On vous explique tout dans la vidéo.

Prêts à impressionner tout le monde pour les fêtes ? 🎄✨",,https://www.facebook.com/ads/archive/render_ad/?id=825096350339402&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,1166241448822293,241909355834576,Foie Gras du Périgord,2025-12-05,2025-12-09,instagram,"En Périgord, les Fêtes riment avec Foie gras, magret et confit de canard IGP Périgord — de vrais incontournables des tables de fin d’année.

👉 Sur notre page, retrouvez idées gourmandes, recettes et astuces pour sublimer ces produits emblématiques.

Pensez à suivre la page : de belles inspirations arrivent pour vous régaler en famille et entre amis. 🎄

https://www.facebook.com/foiegrasduperigord/",,https://www.facebook.com/ads/archive/render_ad/?id=1166241448822293&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,2134314600730929,241909355834576,Foie Gras du Périgord,2025-12-05,2026-01-06,facebook,"En Périgord, les Fêtes riment avec Foie gras, magret et confit de canard IGP Périgord — de vrais incontournables des tables de fin d’année.

👉 Sur notre page, retrouvez idées gourmandes, recettes et astuces pour sublimer ces produits emblématiques.

Pensez à suivre la page : de belles inspirations arrivent pour vous régaler en famille et entre amis. 🎄",,https://www.facebook.com/ads/archive/render_ad/?id=2134314600730929&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,1130408759308333,241909355834576,Foie Gras du Périgord,2025-11-17,2025-11-20,instagram,"On a tous envie de se régaler… déguster de bons petits plats sans passer des heures en cuisine. 😋

Pour ça, les conserveurs du Périgord sont de vrais experts !

Avec leurs bocaux, ils nous donnent 6 idées de recettes pour bien manger sans cuisiner — des plats savoureux, pratiques et 100 % plaisir. 🍲✨

Dans l’ordre :
Romain de la Maison Lagrèze / Bolognaise de Canard

Christophe de la Maison Valette / Civet d’Oie du Périgord au vin de Pécharmant

Benjamin de la Maison Vidal / Cassoulet supérieur aux confits de canard
Adrien du Domaine de Gammareix / Cou de canard à la Périgourdine

Mathilde et Muriel de la Maison Godard / Pot-au-feu de canard

Christophe de la Maison Teyssier / Aiguillettes de canard sauce Foie gras.",,https://www.facebook.com/ads/archive/render_ad/?id=1130408759308333&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,1164104728601395,241909355834576,Foie Gras du Périgord,2025-11-17,2025-11-20,instagram,,FOIE GRAS GROLIERE | Perigord | FOIE GRAS GROLIERE | Perigord | FOIE GRAS GROLIERE | Perigord,https://www.facebook.com/ads/archive/render_ad/?id=1164104728601395&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,2368416363661366,241909355834576,Foie Gras du Périgord,2025-11-17,2025-11-21,facebook,"On a tous envie de se régaler… déguster de bons petits plats sans passer des heures en cuisine. 😋

Pour ça, les conserveurs du Périgord sont de vrais experts !

Avec leurs bocaux, ils nous donnent 6 idées de recettes pour bien manger sans cuisiner — des plats savoureux, pratiques et 100 % plaisir. 🍲✨

Dans l’ordre :
Romain de la Maison Lagrèze / Bolognaise de Canard

Christophe de la Maison Valette / Civet d’Oie du Périgord au vin de Pécharmant

Benjamin de la Maison Vidal / Cassoulet supérieur aux confits de canard
Adrien du Domaine de Gammareix / Cou de canard à la Périgourdine

Mathilde et Muriel de la Maison Godard / Pot-au-feu de canard

Christophe de la Maison Teyssier / Aiguillettes de canard sauce Foie gras.",,https://www.facebook.com/ads/archive/render_ad/?id=2368416363661366&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,2117651058768203,241909355834576,Foie Gras du Périgord,2025-11-17,2025-11-22,facebook,"✨ Artisan conserveur en Périgord, la Maison Grolière sublime depuis plus de 50 ans les produits du terroir avec exigence et créativité.

Foies gras, terrines, plats cuisinés… ici, chaque recette est pensée comme une invitation à la gourmandise.

Chez Grolière, on aime surprendre tout en respectant les traditions. Des recettes emblématiques, comme le Foie gras de canard entier du Périgord truffé ou le Foie gras d’oie du Périgord, côtoient des créations originales et personnelles, à l’image de la Terrine de Mamie — toute en tendresse et en nostalgie. 🥰

👉 Une maison qui porte bien sa signature : « exhausteur de plaisirs ».

🍽️ Et vous, quelle spécialité de la Maison Grolière aimeriez-vous déguster ?

🔗 Pour en savoir plus : https://www.foiegras-perigord.com/conserveurs/foie-gras-groliere",,https://www.facebook.com/ads/archive/render_ad/?id=2117651058768203&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,1509187023637613,241909355834576,Foie Gras du Périgord,2025-11-14,2025-11-19,facebook,"Le Domaine de Gammareix, à Beleymas, est un ESAT qui perpétue avec passion la grande tradition des conserves du Périgord.

Ici, inclusion et savoir-faire se rejoignent autour d’un même objectif : proposer des produits authentiques, préparés avec soin et fierté.

Gésiers confits du Périgord, grattons de canard, pâtés généreusement garnis de foie gras… chaque recette raconte une belle histoire de terroir et d’engagement.

Fidèle aux recettes d’antan, le Domaine de Gammareix valorise le travail bien fait et le goût du partage — une vraie fierté locale où l’humain est au cœur de chaque bocal.

👉 Une belle manière de (re)découvrir le Périgord à travers des produits porteurs de sens et de saveurs.

https://www.foiegras-perigord.com/fr/membres/esat-les-papillons-blancs-domaine-de-gammareix",,https://www.facebook.com/ads/archive/render_ad/?id=1509187023637613&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,1147502650452575,241909355834576,Foie Gras du Périgord,2025-11-13,2025-11-16,instagram,"🍴 Il y a mille et une façons de se régaler avec une conserve de Confit de canard du Périgord !

Dans cette vidéo, on vous partage 5 idées gourmandes … mais les variations sont infinies ! 😋

Un conseil ?

👉 Toujours garder une conserve de côté.

Parce qu’un Confit du Périgord, c’est le plaisir d’un repas généreux, prêt à sublimer vos envies du moment. 🦆✨",,https://www.facebook.com/ads/archive/render_ad/?id=1147502650452575&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,1541348317104693,241909355834576,Foie Gras du Périgord,2025-11-13,2025-11-18,facebook,"🍴 Il y a mille et une façons de se régaler avec une conserve de Confit de canard du Périgord !

Dans cette vidéo, on vous partage 5 idées gourmandes    … mais les variations sont infinies ! 😋

Un conseil ?

👉 Toujours garder une conserve de côté.

Parce qu’un Confit du Périgord, c’est le plaisir d’un repas généreux, prêt à sublimer vos envies du moment. 🦆✨",,https://www.facebook.com/ads/archive/render_ad/?id=1541348317104693&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,805714128975766,241909355834576,Foie Gras du Périgord,2025-11-12,2025-11-15,instagram,,FOIES GRAS TEYSSIER | Perigord | FOIES GRAS TEYSSIER | Perigord | FOIES GRAS TEYSSIER | Perigord | FOIES GRAS TEYSSIER | Perigord,https://www.facebook.com/ads/archive/render_ad/?id=805714128975766&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,825475860192451,241909355834576,Foie Gras du Périgord,2025-11-12,2025-11-16,facebook,"Son nom ? Christophe Teyssier, artisan conserveur, fin gourmet et excellent connaisseur des traditions du Périgord, amoureux de son terroir et garant d’une tradition précieuse.

📍 Installé à Montignac, tout proche de Lascaux, il perpétue avec passion les recettes emblématiques de sa maison familiale, où l’on marie Foie gras, truffe, cèpe et canard du Périgorddans des créations savoureuses.

Ses produits ? De petites merveilles locales, pensées pour sublimer vos apéritifs et vos repas. 

👉 Découvrez la Maison Teyssier : https://www.foiegras-perigord.com/fr/membres/foies-gras-teyssier",,https://www.facebook.com/ads/archive/render_ad/?id=825475860192451&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,1636421424000926,241909355834576,Foie Gras du Périgord,2025-11-12,2025-11-15,instagram,"Un plat à la fois croustillant, fondant… et plein de chaleur.
Avec un simple Confit de canard du Périgord en conserve, on crée une pastilla revisitée pleine de douceur : pâte filo dorée, pistaches croquantes et zestes d’orange.

👉 La recette à retrouver ici : https://www.foiegras-perigord.com/fr/les-recettes/comme-une-pastilla-de-confit-de-canard",,https://www.facebook.com/ads/archive/render_ad/?id=1636421424000926&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,839984782068636,241909355834576,Foie Gras du Périgord,2025-11-12,2025-11-17,facebook,"Un plat à la fois croustillant, fondant… et plein de chaleur.
Avec un simple Confit de canard du Périgord en conserve, on crée une pastilla revisitée pleine de douceur : pâte filo dorée, pistaches croquantes et zestes d’orange.

👉 La recette à retrouver ici : https://www.foiegras-perigord.com/fr/les-recettes/comme-une-pastilla-de-confit-de-canard",,https://www.facebook.com/ads/archive/render_ad/?id=839984782068636&access_token=JETON_RETIRE,2026-08-27 21:36
page:241909355834576,845304964738020,241909355834576,Foie Gras du Périgord,2025-11-10,2025-11-13,instagram,,VIDAL FOIE GRAS | Perigord | VIDAL FOIE GRAS | Perigord | VIDAL FOIE GRAS | Perigord | VIDAL FOIE GRAS | Perigord,https://www.facebook.com/ads/archive/render_ad/?id=845304964738020&access_token=JETON_RETIRE,2026-08-27 21:36
