id,date,createur,pays_createur,marques,label,video,releve_le
v24044gl0000d6atievog65usli9brq0,20260218,lvk_refs,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/oUSV77glfAIPjkW8DDRpWUB02EFkFEBV5djIle~tplv-noop.image?dr=18692&refresh_token=a6f19435&x-expires=1787658997&x-signature=FWWT8e%2B%2B9Pn7r%2Bc184OLuhaDvy4%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoI",2026-08-25 05:39 UTC
v24044gl0000d1dqdofog65gc218t5v0,20250625,elearichoux,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/oALbR6ekoIkYEoFgpBWFINbEIUDDwjAdhgfF0Q~tplv-noop.image?dr=18692&refresh_token=fc5b4c08&x-expires=1787658961&x-signature=pTebg7Ixf%2FIdSbuICdLSNHGc2GU%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v2",2026-08-25 05:39 UTC
v24044gl0000d2kqpnfog65pi1h9dnm0,20250823,sobooty_,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/oEXpRofIqaMEErlnFAQYvzzfdUQgdFIDCtkBYa~tplv-noop.image?dr=18692&refresh_token=600f946f&x-expires=1787659010&x-signature=HKh36ol%2FUNA6GsHOS2AJVvV%2BqZg%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=",2026-08-25 05:39 UTC
v0f044gc0000cqugqpnog65qbo1615lg,20240814,marie.akashaaa,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-68c710-no/1210584fe926499e9c86aa70f7cd6a70_1723666279~tplv-noop.image?dr=18692&refresh_token=847e83cf&x-expires=1787659028&x-signature=6CUvUPbEs4ONeCdoE6Yhw5mh084%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&Video",2026-08-25 05:39 UTC
v24044gl0000d1n5odnog65se6h2kpug,20250709,ebene.bio,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/oEGcEqrZcB9BDAg85ILuviEBiBGiaIXNZY59a~tplv-noop.image?dr=18692&refresh_token=5983ee9d&x-expires=1787658968&x-signature=0UHfxw%2BQdjbnEM4xc4DSeGTEQEI%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v24",2026-08-25 05:39 UTC
v24044gl0000d5ejmg7og65riv9rp09g,20260106,samanthawilson64836,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/oAaEc1dE0ZI8AQBBOgiON7i7h0BhT5l9YPrBV~tplv-noop.image?dr=18692&refresh_token=09d8ae61&x-expires=1787658932&x-signature=uWEITf4VU1yLpdifiK3Rbijx2kQ%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v2404",2026-08-25 05:39 UTC
v0f044gc0000cn0h3fvog65ni2i27d5g,20240205,mahe_blendz,,,Promotional Content,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-68c710-no/34b68a982d4545a58a43d7d5d199076b_1707151831~tplv-noop.image?dr=18692&refresh_token=aefb74db&x-expires=1787658967&x-signature=qAGyb%2F7VIDCXSJ%2BbUszktlyY06M%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&V",2026-08-25 05:39 UTC
v24025gl0000d36njcnog65hfcrm2ps0,20250919,wigyt,,,Paid Partnership,"[{""cover_image_url"": ""https://p19-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/ocojkoa9yBzQXAFViFCQmqXHAzC7g6fGHmeDEw~tplv-noop.image?dr=18692&refresh_token=8c28857c&x-expires=1787658973&x-signature=WaL60Pq%2B6ST%2BbNl6PJzNXT6mEbw%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=",2026-08-25 05:39 UTC
v24044gl0000cuhrigfog65t0976et1g,20250205,celestinatc0,,,Promotional Content,"[{""cover_image_url"": ""https://p19-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/oYzjyFjAgAdEdAiI9CnIkKjAt0C5wBfKXyvBiD~tplv-noop.image?dr=18692&refresh_token=c58eefa0&x-expires=1787658994&x-signature=sEcBB3N9H8us5Jf6NFkVpiNCK94%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v240",2026-08-25 05:39 UTC
v24044gl0000d2bj21fog65rtnie1dug,20250809,galafr12,,,Promotional Content,"[{""cover_image_url"": ""https://p19-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/owE8XogE8BzHjgRe3TIAyFEFEMD4tlBR2f9Fbk~tplv-noop.image?dr=18692&refresh_token=8d7fcb11&x-expires=1787658989&x-signature=v74l8MltTNUdGliU0k7BeQwqv00%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v240",2026-08-25 05:39 UTC
v24044gl0000d2u4u3vog65ueiu61rlg,20250906,banhang01,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/osDXkE8C8QnvPFtE3kfftj7ihBIWBRg64oIEAF~tplv-noop.image?dr=18692&refresh_token=35dae5c1&x-expires=1787658986&x-signature=ApYT%2F9B98hsEK8ignVhPMqce9ls%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v2",2026-08-25 05:39 UTC
v0f044gc0000csnud7fog65v0jf5g570,20241109,reginald4527,,,Promotional Content,"[{""url"": ""https://v58.tiktokcdn.com/video/tos/useast2a/tos-useast2a-ve-68c810-euttp/ooBOUna5BADfQjnUgIFOX5eDdfNFYueEGIEEvE/?a=475769&bti=ODM6N2YuLjY6&&bt=426&ft=.NpOcInz7ThHBykGXq8Zmo&mime_type=video_mp4&rc=Zjc5NzZoZzpnaDZlZDszNUBpMzg4bXk5cjp4djMzZjczM0BeLzVgYy4tXl8xYWFhNTE2YSM0ZGMtMmRjYWtgLS1kMWNzc",2026-08-25 05:39 UTC
v24044gl0000d2cb3f7og65sp1ija890,20250810,ily____as_ss,,,Promotional Content,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/o88xNyZnBsSiai1EivYAOGIUYIqBlbIBJ5AuP~tplv-noop.image?dr=18692&refresh_token=fded1275&x-expires=1787658938&x-signature=Vh%2Fkz9NeByiwLWxSWZVcvEGPQEY%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v24",2026-08-25 05:39 UTC
v24044gl0000ctdhcqfog65o8o6no4c0,20241212,by.fannys,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/oMnbkmbjpBIQxAFRwF4QBp3DeWErgCf5ZZFDEw~tplv-noop.image?dr=18692&refresh_token=141efdb3&x-expires=1787658987&x-signature=85ycR%2F01zgD%2BndA9bAgseKe4n6g%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=",2026-08-25 05:39 UTC
v24044gl0000cu8196fog65kklm8pap0,20250121,kick.x.z,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/oYyMyyoIqIpyCFWCizAwOpB0iMfBAAjr6IZQo1~tplv-noop.image?dr=18692&refresh_token=a170f480&x-expires=1787658955&x-signature=1seurADjpPN78Al66GOVcWYgwNg%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v240",2026-08-25 05:39 UTC
v0f044gc0000conv5bvog65jtaj1ssd0,20240429,mouatez.bouaslaa,,,Promotional Content,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-useast2a-p-0037-euttp/a3cc12c8db754a3b86b8429378078946_1714418669~tplv-noop.image?dr=18692&refresh_token=55e0f398&x-expires=1787659081&x-signature=ZZORyxoerzmwa0B6ILU%2FVxVbm1E%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg",2026-08-25 05:39 UTC
v0f025gc0000clsuqcnog65p3nik6d8g,20231213,docteur_tiktk,,,Promotional Content,"[{""url"": ""https://v58.tiktokcdn.com/video/tos/useast2a/tos-useast2a-ve-68c810-euttp/ow4qeeGODI7wizy0AGFgezryaEfqKJGQEWg8E8/?a=475769&bti=ODM6N2YuLjY6&&bt=639&ft=.NpOcInz7ThHBykGXq8Zmo&mime_type=video_mp4&rc=ODY7ZDc5NGk5aWZlaTVpPEBpamducXM5cmZ4bzMzZjgzM0BjLy8tMzEwNi4xMDEyLzI2YSM1M2YwMmRrbnBgLS1kL2Nzc",2026-08-25 05:39 UTC
v0f044gc0000cia8iurc77ud5527710g,20230622,kaatsup,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-useast2a-p-0037-euttp/e2c946634b9945a28d14b15a27b82d67_1687456128~tplv-noop.image?dr=18692&refresh_token=d9f70bfc&x-expires=1787658971&x-signature=4AJaO4BRUhOFZOmE8Em4iLZWIgU%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&",2026-08-25 05:39 UTC
v0f044gc0000cn5r5jvog65gkuchafvg,20240213,mahe_blendz,,,Promotional Content,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-68c710-no/2f41b3ae09264a24bf1a3231b4eb7862_1707848571~tplv-noop.image?dr=18692&refresh_token=ba9efa51&x-expires=1787658962&x-signature=0CJwZgOGhH4JaTohnG63VbWbmjs%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&Video",2026-08-25 05:39 UTC
v24044gl0000d72pf8vog65s6d4scrs0,20260326,fatjoe.zola,,,Paid Partnership,"[{""url"": ""https://v58.tiktokcdn.com/video/tos/useast2a/tos-useast2a-ve-68c810-euttp/oEICFi0MsABbCnBGEfIpgyQwi1m0448RG3vAIK/?a=475769&bti=ODM6N2YuLjY6&&bt=309&ft=.NpOcInz7ThHBykGXq8Zmo&mime_type=video_mp4&rc=ZGg4aTM5Njc3N2c1OGQ8O0BpM3V2Z3Y5cjtzOjMzbzczNUAyXy9eLWNgNjIxMzZfMTYtYSNwYDEzMmRzYy9hLS1kMTFzc",2026-08-25 05:39 UTC
v24044gl0000cte4o0fog65gdofd7mlg,20241213,etreetudiant,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-maliva-p-0068c799-us/owIVczTCmAiVFwIhw7IA9iiCYTBm2rCqbfrAAy~tplv-noop.image?dr=18692&refresh_token=a2e73bfa&x-expires=1787658985&x-signature=0flH7QUqe2U00GwVlvuRm4f2thU%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoI",2026-08-25 05:39 UTC
v24044gl0000d5t6bmvog65lg6b8rtqg,20260128,trouvailletiktokfr,,,Paid Partnership,"[{""cover_image_url"": ""https://p19-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/oAFXfiHSeASbL7bJErymzjyDI60fQ10QIAqAQD~tplv-noop.image?dr=18692&refresh_token=5069e0bf&x-expires=1787658964&x-signature=d3lmThdLlHPTDcjbU%2Bs9iM9mjW4%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v2",2026-08-25 05:39 UTC
v24044gl0000d6ea6nnog65i4nrgc58g,20260223,s0unds_wave,,,Promotional Content,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/okoIsERDAFiDcaGFfpTjLAAkEScf4OIxUevaSI~tplv-noop.image?dr=18692&refresh_token=8db8b229&x-expires=1787658941&x-signature=VrQluO1wvcp%2BTxOkRha3AfsNFZw%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v2",2026-08-25 05:39 UTC
v24044gl0000d1gocrnog65ovgp11od0,20250629,fasha.thioune07,,,Promotional Content,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/oQwQDDtiIdJLh7EAfAXQw0eIjzGQGLKjIevQwI~tplv-noop.image?dr=18692&refresh_token=51386944&x-expires=1787659053&x-signature=S%2B4ACN2C5I4UmEgyJjvKhFhLLsQ%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v2",2026-08-25 05:39 UTC
v0f044gc0000cpphgsnog65rt85ghhk0,20240619,isabeau.delatour,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-68c710-no/oU5AgEIj91GpjfgGDqnjLOMGeveC3MgIYwQlCf~tplv-noop.image?dr=18692&refresh_token=1e13ec50&x-expires=1787658983&x-signature=bdrUg78bbIherMv9EZTWVoqJUXw%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v0",2026-08-25 05:39 UTC
v24044gl0000d1en2cvog65og9dn7o7g,20250626,francelinasilvadi,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/oM1fBofRGAJAjQ54IlBmbcYhef5ugWPcGA2Txd~tplv-noop.image?dr=18692&refresh_token=6e16c5ce&x-expires=1787658988&x-signature=thFdmZWIQyMqJBu6j3oAFcyEbk4%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v240",2026-08-25 05:39 UTC
v24044gl0000d59705nog65q4d73mfv0,20251229,pepitesenvue,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/octYIjcpAAojAIjhSzQ6TfLXIsLkIOe5DfB8Gv~tplv-noop.image?dr=18692&refresh_token=114c3fb5&x-expires=1787658952&x-signature=Q%2FIVktM64R3DemFIl1zLkKjIsMI%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v2",2026-08-25 05:39 UTC
v24044gl0000cu81r8vog65vmslm2upg,20250121,ultraintelligence92,,,Promotional Content,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/oEIGPIBfTbHDIDzbGJtL9C5AISIJQedElAeLjK~tplv-noop.image?dr=18692&refresh_token=c7fa24d8&x-expires=1787658951&x-signature=s4t9eu4dpKkyE99xRQ7pp9Fvp5s%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v240",2026-08-25 05:39 UTC
v0f044gc0000cim1ss3c77u0bk1n28k0,20230710,mariebeaute,,,Paid Partnership,"[{""url"": ""https://v58.tiktokcdn.com/video/tos/useast2a/tos-useast2a-ve-68c810-euttp/ooAOIhzHVqgN8KPNsXVQnu4hQoAfICyxhEoAqI/?a=475769&bti=ODM6N2YuLjY6&&bt=1875&ft=.NpOcInz7ThHBykGXq8Zmo&mime_type=video_mp4&rc=OWc0NzloNTlkN2U8aWRnZUBpMztxbjM6ZnY0bDMzZjczM0A0MWFgLi1jXjUxMzU0MS5hYSNoLy5fcjQwcGpgLS1kMWNz",2026-08-25 05:39 UTC
v26044gc0000d9i70onog65i4oifgt60,20260725,girl_place_safe28,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-useast2a-p-0037-euttp/oQYRkZELnKTufImVEEBi4iQQDfAyFDE6wBOqHQ~tplv-noop.image?dr=18692&refresh_token=966d280d&x-expires=1787658949&x-signature=VG%2BqYFW9uTCQMKYukgRgnkKEquU%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&Vid",2026-08-25 05:39 UTC
v09044g40000cg53f8bc77u7t6glqv00,20230309,dayanis_hernandes,,,Paid Partnership,"[{""cover_image_url"": ""https://p19-common-sign.tiktokcdn.com/tos-maliva-p-0068/oECC9fDAIHeVikbCGNIIKP6CFQroS1f2gAp44j~tplv-noop.image?dr=18692&refresh_token=567888e9&x-expires=1787658951&x-signature=88p33KC6dN01ss4jeJxoAaunkk0%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v0904",2026-08-25 05:39 UTC
v24044gl0000d15fai7og65lp0b169ig,20250612,l.fdzzz,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/ow1TEP1LlGyAiKhaYIBBaBvEZBIIYSFBi9JMr~tplv-noop.image?dr=18692&refresh_token=951121bf&x-expires=1787658938&x-signature=ibQyomRsrFxNLDqahYWmA1hvYYo%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v2404",2026-08-25 05:39 UTC
v0f044gc0000csjrk97og65ssnn5afg0,20241103,reality.4u,,,Promotional Content,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-68c710-no/o47EeJCoyFVgABPl5n5kRBQMoEIIfDPDInurn3~tplv-noop.image?dr=18692&refresh_token=5e5b0728&x-expires=1787658993&x-signature=ug%2Fr8H5GBu6b8AJr69uLKztCtYM%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=",2026-08-25 05:39 UTC
v26044gc0000d8811mfog65qtevgc7g0,20260522,karinavigier,,,Paid Partnership,"[{""url"": ""https://v58.tiktokcdn.com/video/tos/useast2a/tos-useast2a-ve-0068c001-euttp/oY4QDq31ESOBAFbAMgmQfQDEqZKEBAD1EItfRP/?a=475769&bti=ODM6N2YuLjY6&&bt=1482&ft=.NpOcInz7Th4BykGXq8Zmo&mime_type=video_mp4&rc=OWc3aDw7aGk8ZzpkOGkzNkBpMzpqaHQ5cnA0OzMzZjczNUBfMV4yNjItXjQxMTQuM14xYSNkYHNxMmRjLjVhLS1kMT",2026-08-25 05:39 UTC
v0f044gc0000cnum05nog65qtt8a03jg,20240322,studiobagel,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-68c710-no/40124094fd7f454b88d393f92185b1ad_1711104278~tplv-noop.image?dr=18692&refresh_token=1a9213cb&x-expires=1787658981&x-signature=Gk6%2F8Wze0aQsqz%2FtWPNO3HSbDSE%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&V",2026-08-25 05:39 UTC
v24044gl0000d4ev3inog65kcvhupkb0,20251119,_meldeco,,,Paid Partnership,"[{""cover_image_url"": ""https://p19-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/o86Rsee7ZAyGG2JQJfRIAVGQ4WdLQfo4koOnCI~tplv-noop.image?dr=18692&refresh_token=1de9ac27&x-expires=1787658957&x-signature=QDF%2FusIjgz%2BVoyxeOFknD6GxZPI%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=",2026-08-25 05:39 UTC
,20251108,lamiaabelghali,,,Paid Partnership,[],2026-08-25 05:39 UTC
v24044gl0000d28fb27og65kq0qq8v5g,20250804,paalmcosmetics,,,Promotional Content,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/o8nRQWLafNQR0egQWFGAQsQTGQiA9GaRueIaeh~tplv-noop.image?dr=18692&refresh_token=560ca1c5&x-expires=1787658979&x-signature=5VbUNaixlH3KX6PZhS9yYm8L%2FKE%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v2",2026-08-25 05:39 UTC
v26044gc0000d97p0rfog65k5pffbff0,20260709,vroummm81,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-useast2a-p-0037-euttp/oQePjyeXUIMRIcGQkDnLIlDIIvGCu4AWbge9NX~tplv-noop.image?dr=18692&refresh_token=f8fdd807&x-expires=1787658987&x-signature=NKAo4GE5hb%2Bcq7d7ktRCoNanSl8%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&Vid",2026-08-25 05:39 UTC
v26044gc0000d92j507og65qdcocts5g,20260701,shayvise,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-useast2a-p-0037-euttp/oM8LUb60zrgIBiayLkgDEWPiZMLNBOaBsFuIA~tplv-noop.image?dr=18692&refresh_token=58066777&x-expires=1787659035&x-signature=W8SGYky6mHAaKBFY1QiHQ4HWQa4%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoI",2026-08-25 05:39 UTC
v26044gc0000d8k0qe7og65mcs3n1ga0,20260609,bogdan7_77,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-useast2a-p-0037-euttp/o4PkDIB4O2Ga6jgB40gIDiZZdDowwawEUNiAi~tplv-noop.image?dr=18692&refresh_token=0d4d5bd4&x-expires=1787658998&x-signature=wOzBmz%2BoI8M%2BEFIHbSJDu0LUEFI%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&Vi",2026-08-25 05:39 UTC
v24044gl0000cuoec5vog65sug9a25h0,20250215,lyrics_couples8,,,Promotional Content,"[{""cover_image_url"": ""https://p19-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/oQKQiCAihI08CIBw9UC2FMIH7i5LBf5Ay4zzBw~tplv-noop.image?dr=18692&refresh_token=cc87b649&x-expires=1787658948&x-signature=QWHUUCd69CzWfINsBWryljZxQRk%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v240",2026-08-25 05:39 UTC
v26044gc0000d8crbg7og65mp4p5dtkg,20260529,nunesitude,,,Paid Partnership,"[{""cover_image_url"": ""https://p19-common-sign.tiktokcdn.com/tos-useast2a-p-0037-euttp/oM1yWadIPmphiAoiDBB21g0wTBZ5Z0t7EJW9E~tplv-noop.image?dr=18692&refresh_token=62822980&x-expires=1787658963&x-signature=AplIDw09GmUgrFiVUxBHwXidIAY%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoI",2026-08-25 05:39 UTC
v24044gl0000d4jjmpfog65tbj5c9i3g,20251126,ach10koora,,,Promotional Content,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/o8TAcDInheGFjZAIbcETLTcLe1IGCSgIesQLyp~tplv-noop.image?dr=18692&refresh_token=82f66552&x-expires=1787658990&x-signature=%2FoXGx2vXXd1OyKeHn4GioMBr%2Fuo%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=",2026-08-25 05:39 UTC
v0f044gc0000cop6bffog65j1d9t9110,20240501,k.hwijae,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-68c710-no/4fa7b940f6344fd194615c8f8dd6c5eb_1714579070~tplv-noop.image?dr=18692&refresh_token=ce6b5555&x-expires=1787658967&x-signature=8t4RwhvwZBG9rFVsup%2BIzhOkTr4%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&Vid",2026-08-25 05:39 UTC
v24044gl0000d41941nog65srf6q9gl0,20251029,chebhamidsghirofficial,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/oM8kQvSmqM2AiCU42EBBaBcEZ8rIYBjBilwSK~tplv-noop.image?dr=18692&refresh_token=87ea4bda&x-expires=1787659005&x-signature=rb1r4%2FpnzqWJBmgc55N0Qxtw2Ww%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v24",2026-08-25 05:39 UTC
v0f044gc0000cl0hkk7og65tohhuj8i0,20231031,qasimyttech,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037c700-no/eced45e487d9434887ad9ac746924f98_1698765633~tplv-noop.image?dr=18692&refresh_token=5338ee54&x-expires=1787658952&x-signature=KTnQ9tFf8AUy770HeppjdLdy5D0%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&Vid",2026-08-25 05:39 UTC
v26044gc0000d8tt05fog65s9bk4dep0,20260624,neryoxit,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-useast2a-p-0037-euttp/oAlNexDVIFAAQUBOkDEmIoEwD49ufRC3qdHJQd~tplv-noop.image?dr=18692&refresh_token=e8a4525a&x-expires=1787658960&x-signature=blf0T2t%2FD5SfQzTT5GZXyhHyFNU%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&Vid",2026-08-25 05:39 UTC
v0f044gc0000cpatnvfog65ihlm3v510,20240528,vraihistik,,,Promotional Content,"[{""url"": ""https://video-useastred.tiktokv.eu/storage/v1/tos-useast2a-ve-0068c001-euttp/oAZaQrKRAGIefAwtEuYEeLzKfN8J7IbNG2VDZg?a=475769&bti=ODM6N2YuLjY6&&bt=729&ft=cvl2NGz7ThWHay8gLGZmo0P&mime_type=video_mp4&rc=ZWU8NDhnOTk7M2c1Zmc8OkBpMzg2b2w5cnl3czMzZjczM0BhNDQvLjE1XjUxNWEtMGBeYSMuc2plMmRja15gLS1kMW",2026-08-25 05:39 UTC
v24044gl0000d3ncfh7og65hhsbhi0c0,20251014,sora.n.s.p.offici,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/okxxOBxAEIAZiBjBIb9QIIcuZYP4aOH2YZi07~tplv-noop.image?dr=18692&refresh_token=c7187fda&x-expires=1787658999&x-signature=C7hVIY5qkcj411tPqNWW53eozn4%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v2404",2026-08-25 05:39 UTC
v24044gl0000d5dbkvvog65vll3lird0,20260104,huggylesbonstuyauxx,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/oUpII2haEFArJtCAIjCDIfdZXbvQTfSabLUfDD~tplv-noop.image?dr=18692&refresh_token=0dfccf3f&x-expires=1787658976&x-signature=H9i5CyG0%2FK%2FQNj1uHt1YZxVsZY4%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=",2026-08-25 05:39 UTC
v24044gl0000d0bncnnog65hjs2chc60,20250504,dj.sordiki,,,Promotional Content,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/owFyYQeQLAgRLYeCEjguoj7DIUufQ9m4IPYAID~tplv-noop.image?dr=18692&refresh_token=a4da7d99&x-expires=1787658946&x-signature=FC8x3AmSIPIFxgzkemT6Mqqpz88%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v240",2026-08-25 05:39 UTC
